NGC238/ESO194-31;NGC238;ESO194-31;13.2;Galaxia SB Ring;2m × 1.6m;0h 43.4m;-50º11';Phoenix
NGC319/ESO243-13;NGC319;ESO243-13;13.3;Galaxia SB Ring;1m × 0.8m;0h 57.0m;-43º50';Phoenix
Harvard20;Harvard20;;7.7;Cúmulo Abierto III 2 p;7m;19h 53.1m;18º21';Sagitta
NGC6838/M71;NGC6838;M71;8.3;Cúmulo Globular ;6.1m;19h 53.8m;18º47';Sagitta
NGC6879/PK57-8.1;NGC6879;PK57-8.1;11.0;Nebulosa Planetaria 2a;4.7s × 4.1s;20h 10.4m;16º55';Sagitta
IC4997/PK58-10.1;IC4997;PK58-10.1;11.3;Nebulosa Planetaria 1;2s × 1.4s;20h 20.1m;16º44';Sagitta
NGC6886/PK60-7.2;NGC6886;PK60-7.2;12.5;Nebulosa Planetaria 2(3);4s;20h 12.7m;19º59';Sagitta
Pal10;Pal10;;13.2;Cúmulo Globular XII;4.0m;19h 18.0m;18º34';Sagitta
PK50+3.1/M1-67;PK50+3.1;M1-67;15.5;Nebulosa Planetaria 3;1.8m;19h 11.5m;16º52';Sagitta
PK51+3.1/He2-430;PK51+3.1;He2-430;15.9;Nebulosa Planetaria ;5.0s;19h 14.0m;17º31';Sagitta
PK60-7.1/He1-5;PK60-7.1;He1-5;16.0;Nebulosa Planetaria 3(2);40.0s;20h 11.9m;20º19';Sagitta
PK51+6.1/K1-17;PK51+6.1;K1-17;16.0;Nebulosa Planetaria 4;45s;19h 3.6m;19º21';Sagitta
PK54-2.1/He2-444;PK54-2.1;He2-444;16.5;Nebulosa Planetaria 1;10s;19h 41.5m;17º45';Sagitta
PK53-3.1/Abell63;PK53-3.1;Abell63;17.1;Nebulosa Planetaria 2;34.0s;19h 42.2m;17º5';Sagitta
PK53+3.1/Abell59;PK53+3.1;Abell59;17.2;Nebulosa Planetaria 3b;94s × 80s;19h 18.7m;19º34';Sagitta
PK55-1.1/K3-43;PK55-1.1;K3-43;18.5;Nebulosa Planetaria 2;2.7s;19h 40.4m;18º49';Sagitta
Sh2-84;Sh2-84;;99.9;Nebulosa Brillante E;15m × 3m;19h 49.0m;18º24';Sagitta
Sh2-82;Sh2-82;;99.9;Nebulosa Brillante E+R;7m × 7m;19h 30.3m;18º16';Sagitta
Roslund1;Roslund1;;99.9;Cúmulo Abierto IV 1p :b;3m;19h 45.1m;17º35';Sagitta
Roslund3;Roslund3;;99.9;Cúmulo Abierto IV 1p :b;5m;19h 58.7m;20º31';Sagitta
NGC6873;NGC6873;;99.9;Asterismo ;NA;20h 8.2m;21º6';Sagitta
Berk47;Berk47;;99.9;Cúmulo Abierto II 2p :b;5m;19h 28.5m;17º22';Sagitta
NGC2168/M35;NGC2168;M35;5.1;Cúmulo Abierto III 2 m;28m;6h 8.9m;24º21';Gemini
Cr89;Cr89;;5.7;Cúmulo Abierto IV 2 p n;35m;6h 18.0m;23º38';Gemini
NGC2129/OCL467;NGC2129;OCL467;6.7;Cúmulo Abierto III 3 p;7m;6h 0.7m;23º19';Gemini
Bochum1;Bochum1;;7.9;Cúmulo Abierto ;26.0m;6h 25.5m;19º46';Gemini
NGC2395/OCL502;NGC2395;OCL502;8.0;Cúmulo Abierto III 1 p;12m;7h 27.2m;13º37';Gemini
NGC2420/OCL488;NGC2420;OCL488;8.3;Cúmulo Abierto I 2 r;10m;7h 38.4m;21º34';Gemini
IC2157/Cr80;IC2157;Cr80;8.4;Cúmulo Abierto III 2 p;7m;6h 4.8m;24º4';Gemini
NGC2331/OCL475;NGC2331;OCL475;8.5;Cúmulo Abierto IV 1 p;18m;7h 7.0m;27º16';Gemini
NGC2392/PK197+17.1;NGC2392;PK197+17.1;8.6;Nebulosa Planetaria 3b(3b);47s × 43s;7h 29.2m;20º55';Gemini
NGC2158/OCL468;NGC2158;OCL468;8.6;Cúmulo Abierto II 3 r;5m;6h 7.4m;24º6';Gemini
NGC2266/OCL471;NGC2266;OCL471;9.5;Cúmulo Abierto II 2 m;7m;6h 43.3m;26º58';Gemini
NGC2355/NGC2356;NGC2355;NGC2356;9.7;Cúmulo Abierto II 2 p;9m;7h 17.0m;13º45';Gemini
NGC2356/NGC2355;NGC2356;NGC2355;9.7;Cúmulo Abierto ;9m;7h 17.0m;13º45';Gemini
NGC2304/OCL484;NGC2304;OCL484;10.0;Cúmulo Abierto II 1 p;5m;6h 55.2m;17º59';Gemini
NGC2371/NGC2372;NGC2371;NGC2372;11.2;Nebulosa Planetaria 3a+6;74s × 54s;7h 25.6m;29º29';Gemini
NGC2372/NGC2371;NGC2372;NGC2371;11.2;Nebulosa Planetaria 3a(4);74s × 54s;7h 25.6m;29º30';Gemini
PK205+14.1/Abell21;PK205+14.1;Abell21;11.3;Nebulosa Planetaria ;10m × 6m;7h 29.0m;13º15';Gemini
NGC2339/UGC3693;NGC2339;UGC3693;11.8;Galaxia SBbc Ring;2.7m × 2m;7h 8.3m;18º47';Gemini
UGC3691/PGC20214;UGC3691;PGC20214;11.9;Galaxia Sc;2.2m × 1.1m;7h 8.0m;15º10';Gemini
IC443/LBN844;IC443;LBN844;12.0;Remanente de Supernova ;50m × 40m;6h 17.2m;22º31';Gemini
IC1459/IC5265;IC1459;IC5265;10.0;Galaxia E3;5.1m × 3.7m;22h 57.2m;-36º28';Grus
NGC7213/ESO288-43;NGC7213;ESO288-43;10.1;Galaxia Sa;3.7m × 3.4m;22h 9.3m;-47º10';Grus
NGC7410/ESO346-12;NGC7410;ESO346-12;10.3;Galaxia SBa;5.5m × 1.5m;22h 55.0m;-39º40';Grus
NGC7424/ESO346-19;NGC7424;ESO346-19;10.5;Galaxia SBc;10m × 8.2m;22h 57.3m;-41º4';Grus
IC5267/ESO290-G026;IC5267;ESO290-G026;10.5;Galaxia Sa(s);5.4m × 3.5m;22h 57.2m;-43º24';Grus
NGC7582/ESO291-16;NGC7582;ESO291-16;10.6;Galaxia SBab;5m × 2.3m;23h 18.4m;-42º22';Grus
IC5201/ESO289-GO18;IC5201;ESO289-GO18;10.6;Galaxia SBc;7.8m × 4m;22h 21.0m;-46º2';Grus
NGC7552/IC5294;NGC7552;IC5294;10.6;Galaxia SBab;3.4m × 3m;23h 16.2m;-42º35';Grus
NGC7144/ESO237-11;NGC7144;ESO237-11;10.8;Galaxia Elliptical;3.7m × 3.6m;21h 52.7m;-48º15';Grus
NGC7418/ESO406-25;NGC7418;ESO406-25;10.9;Galaxia SBc;3.8m × 2.7m;22h 56.6m;-37º2';Grus
IC5148/PK2-52.1;IC5148;PK2-52.1;11.0;Nebulosa Planetaria 4;120s;21h 59.6m;-39º23';Grus
NGC7145/ESO237-13;NGC7145;ESO237-13;11.1;Galaxia Elliptical;2.5m × 2.3m;21h 53.3m;-47º53';Grus
NGC7496/ESO291-1;NGC7496;ESO291-1;11.1;Galaxia SBb;3.3m × 3.1m;23h 9.8m;-43º26';Grus
NGC7531/ESO291-10;NGC7531;ESO291-10;11.3;Galaxia Sbc;4.5m × 1.7m;23h 14.8m;-43º36';Grus
NGC7412/ESO290-24;NGC7412;ESO290-24;11.4;Galaxia SBb;3.8m × 2.8m;22h 55.8m;-42º39';Grus
IC5273/ESO346-G022;IC5273;ESO346-G022;11.4;Galaxia SBc;2.6m × 1.7m;22h 59.4m;-37º42';Grus
NGC7599/IC5308;NGC7599;IC5308;11.5;Galaxia SBc;4.4m × 1.4m;23h 19.3m;-42º16';Grus
NGC7590/ESO347-33;NGC7590;ESO347-33;11.5;Galaxia Sbc;2.6m × 1m;23h 18.9m;-42º14';Grus
IC5181/ESO289-G001;IC5181;ESO289-G001;11.5;Galaxia SA0;2.5m × 0.9m;22h 13.4m;-46º1';Grus
NGC7079/ESO287-36;NGC7079;ESO287-36;11.6;Galaxia SBO;2m × 1.2m;21h 32.6m;-44º4';Grus
NGC6205/M13;NGC6205;M13;5.8;Cúmulo Globular V;23.2m;16h 41.7m;36º28';Hercules
NGC6341/M92;NGC6341;M92;6.5;Cúmulo Globular IV;11.2m;17h 17.1m;43º8';Hercules
DoDz8;DoDz8;;6.8;Cúmulo Abierto IV 2 p;13m;17h 26.2m;24º12';Hercules
NGC6229/GCL47;NGC6229;GCL47;9.4;Cúmulo Globular IV;3.8m;16h 47.0m;47º32';Hercules
NGC6210/PK43+37.1;NGC6210;PK43+37.1;9.7;Nebulosa Planetaria 2(3b);20s × 13s;16h 44.5m;23º48';Hercules
IC4593/PK25+40.1;IC4593;PK25+40.1;11.0;Nebulosa Planetaria 2(2);12.5s × 10s;16h 11.7m;12º4';Hercules
NGC6482/UGC11009;NGC6482;UGC11009;11.4;Galaxia E3p;2.1m × 1.8m;17h 51.8m;23º4';Hercules
PK51+9.1/Hu2-1;PK51+9.1;Hu2-1;11.6;Nebulosa Planetaria ;3s;18h 49.8m;20º50';Hercules
NGC6207/UGC10521;NGC6207;UGC10521;11.6;Galaxia Sc;3m × 1.2m;16h 43.1m;36º50';Hercules
NGC6548/NGC6550;NGC6548;NGC6550;11.7;Galaxia SBO;2.9m × 2.8m;18h 6.0m;18º35';Hercules
NGC6166/UGC10409;NGC6166;UGC10409;11.8;Galaxia E2p;2.2m × 1.7m;16h 28.6m;39º33';Hercules
NGC6181/UGC10439;NGC6181;UGC10439;11.9;Galaxia SBc;2.5m × 1.1m;16h 32.3m;19º50';Hercules
NGC6487/UGC11022;NGC6487;UGC11022;11.9;Galaxia Elliptical;1.9m × 1.7m;17h 52.7m;29º50';Hercules
PK53+24.1/Vy1-2;PK53+24.1;Vy1-2;12.0;Nebulosa Planetaria 2;5.2s × 4.1s;17h 54.4m;28º0';Hercules
NGC6501/UGC11049;NGC6501;UGC11049;12.0;Galaxia Sa;1.8m × 1.6m;17h 56.1m;18º22';Hercules
NGC6574/NGC6610;NGC6574;NGC6610;12.0;Galaxia SBbc;1.5m × 1.1m;18h 11.9m;14º59';Hercules
NGC6632/UGC11226;NGC6632;UGC11226;12.1;Galaxia Sbc;3m × 1.4m;18h 25.1m;27º32';Hercules
NGC6500/UGC11048;NGC6500;UGC11048;12.1;Galaxia Sab;2.2m × 1.6m;17h 56.0m;18º20';Hercules
NGC6389/UGC10893;NGC6389;UGC10893;12.1;Galaxia Sbc;2.8m × 1.9m;17h 32.7m;16º24';Hercules
NGC6173/UGC10421;NGC6173;UGC10421;12.1;Galaxia E3;1.9m × 1.4m;16h 29.8m;40º49';Hercules
NGC2548/M48;NGC2548;M48;5.8;Cúmulo Abierto I 2 m;54m;8h 13.7m;-5º45';Hydra
NGC4590/M68;NGC4590;M68;7.3;Cúmulo Globular X;9.8m;12h 39.5m;-26º45';Hydra
NGC5236/M83;NGC5236;M83;7.5;Galaxia SBc;13.1m × 12.2m;13h 37.0m;-29º52';Hydra
NGC3242/PK261+32.1;NGC3242;PK261+32.1;8.6;Nebulosa Planetaria 4(3b);40s × 35s;10h 24.8m;-18º39';Hydra
NGC3621/ESO377-37;NGC3621;ESO377-37;9.7;Galaxia SBcd;12.4m × 5.7m;11h 18.3m;-32º49';Hydra
NGC3923/ESO440-17;NGC3923;ESO440-17;9.8;Galaxia Elliptical;6.6m × 4.5m;11h 51.0m;-28º48';Hydra
NGC3585/ESO502-25;NGC3585;ESO502-25;9.9;Galaxia Elliptical;5.2m × 3.1m;11h 13.3m;-26º45';Hydra
NGC3109/ESO499-36;NGC3109;ESO499-36;9.9;Galaxia Ir;19.7m × 3.4m;10h 3.1m;-26º10';Hydra
NGC2784/ESO497-23;NGC2784;ESO497-23;10.2;Galaxia SO;5.7m × 2.5m;9h 12.3m;-24º10';Hydra
NGC5694/GCL29;NGC5694;GCL29;10.2;Cúmulo Globular VII;3.6m;14h 39.6m;-26º32';Hydra
NGC5061/ESO508-38;NGC5061;ESO508-38;10.4;Galaxia E2;3.5m × 2.9m;13h 18.1m;-26º50';Hydra
NGC2835/ESO564-35;NGC2835;ESO564-35;10.5;Galaxia SBc;6.3m × 4.2m;9h 17.9m;-22º21';Hydra
NGC5101/ESO508-58;NGC5101;ESO508-58;10.6;Galaxia SBO-a Ring;5.7m × 4.7m;13h 21.8m;-27º26';Hydra
NGC4105/ESO440-54;NGC4105;ESO440-54;10.6;Galaxia Elliptical;2.8m × 2.1m;12h 6.7m;-29º46';Hydra
NGC2986/ESO566-5;NGC2986;ESO566-5;10.8;Galaxia E1;3.5m × 3m;9h 44.3m;-21º17';Hydra
NGC3904/ESO440-13;NGC3904;ESO440-13;10.9;Galaxia Elliptical;2.7m × 2m;11h 49.2m;-29º17';Hydra
NGC5078/ESO508-48;NGC5078;ESO508-48;11.0;Galaxia Sa;19.5m × 5.8m;13h 19.8m;-27º25';Hydra
MCG-01-25-011;MCG-01-25-011;;11.0;Galaxia ;2m × 1.5m;9h 38.9m;-4º49';Hydra
NGC3091/ESO566-41;NGC3091;ESO566-41;11.1;Galaxia E2;3m × 1.9m;10h 0.2m;-19º38';Hydra
NGC3078/ESO499-27;NGC3078;ESO499-27;11.1;Galaxia E3;2.7m × 2.3m;9h 58.4m;-26º56';Hydra
NGC1511/ESO55-4;NGC1511;ESO55-4;11.3;Galaxia Sa;3.5m × 1.3m;3h 59.6m;-67º38';Hydrus
NGC1466/ESO54-SC16;NGC1466;ESO54-SC16;11.4;Cúmulo Globular en LMC ;2.3m;3h 44.6m;-71º40';Hydrus
NGC643A/ESO29-SC44;NGC643A;ESO29-SC44;12.0;Cúmulo Abierto ;2m × 2m;1h 30.6m;-76º3';Hydrus
NGC1473/ESO54-19;NGC1473;ESO54-19;12.9;Galaxia Ir Bar;1.5m × 0.8m;3h 47.4m;-68º13';Hydrus
NGC1511A/ESO55-5;NGC1511A;ESO55-5;13.3;Galaxia SBa;1.8m × 0.4m;4h 0.3m;-67º48';Hydrus
NGC643/ESO29-SC50;NGC643;ESO29-SC50;13.5;Cúmulo Globular en SMC ;NA;1h 35.0m;-75º33';Hydrus
NGC643B/ESO29-53;NGC643B;ESO29-53;13.6;Galaxia SBO;1.8m × 0.4m;1h 39.2m;-75º1';Hydrus
NGC802/ESO52-13;NGC802;ESO52-13;13.7;Galaxia SBO-a;0.9m × 0.6m;1h 59.1m;-67º52';Hydrus
NGC813/ESO52-16;NGC813;ESO52-16;13.8;Galaxia SBO-a;1.3m × 0.9m;2h 1.6m;-68º26';Hydrus
NGC646/ESO80-2;NGC646;ESO80-2;14.2;Galaxia SBc;1.3m × 0.9m;1h 37.4m;-64º54';Hydrus
NGC1511B/ESO55-6;NGC1511B;ESO55-6;14.5;Galaxia SBcd;1.8m × 0.3m;4h 0.9m;-67º37';Hydrus
NGC643C/ESO30-1;NGC643C;ESO30-1;14.9;Galaxia Sc;1.3m × 0.2m;1h 41.8m;-75º16';Hydrus
NGC1557/ESO55-**15;NGC1557;ESO55-**15;99.9;Asterismo ;NA;4h 13.3m;-70º26';Hydrus
NGC602/ESO29-SC43;NGC602;ESO29-SC43;99.9;Cúmulo con nebulosa en SMC E+*;1.5m × 0.7m;1h 29.4m;-73º33';Hydrus
NGC796/ESO30-SC6;NGC796;ESO30-SC6;99.9;Cúmulo Abierto ;3.4m;1h 56.7m;-74º13';Hydrus
NGC1629/ESO55-SC24;NGC1629;ESO55-SC24;99.9;Cúmulo Abierto en LMC ;20m;4h 29.6m;-71º50';Hydrus
NGC1316/ESO357-22;NGC1316;ESO357-22;8.5;Galaxia SBO;11.2m × 7.7m;3h 22.7m;-37º13';Fornax
MCG-06-07-001/FornaxDwarf;MCG-06-07-001;FornaxDwarf;8.9;Galaxia E4;17m × 12m;2h 39.9m;-34º32';Fornax
NGC1360/PK220-53.1;NGC1360;PK220-53.1;9.4;Nebulosa Planetaria 3;360s × 270s;3h 33.2m;-25º52';Fornax
NGC1097/ESO416-20;NGC1097;ESO416-20;9.5;Galaxia SBb;9.4m × 6.6m;2h 46.3m;-30º17';Fornax
NGC1365/ESO358-17;NGC1365;ESO358-17;9.6;Galaxia SBb;11m × 6.2m;3h 33.6m;-36º8';Fornax
NGC1399/ESO358-45;NGC1399;ESO358-45;9.6;Galaxia E1p;6.6m × 6.1m;3h 38.5m;-35º27';Fornax
NGC1398/ESO482-22;NGC1398;ESO482-22;9.7;Galaxia SBab;7.2m × 5.2m;3h 38.9m;-26º20';Fornax
NGC1380/ESO358-28;NGC1380;ESO358-28;9.9;Galaxia SBO;4.8m × 2.9m;3h 36.5m;-34º59';Fornax
NGC1404/ESO358-46;NGC1404;ESO358-46;10.0;Galaxia E1;3.9m × 3.3m;3h 38.9m;-35º36';Fornax
NGC1350/ESO358-13;NGC1350;ESO358-13;10.3;Galaxia SBab;5.4m × 2.9m;3h 31.1m;-33º38';Fornax
NGC1344/NGC1340;NGC1344;NGC1340;10.4;Galaxia E3;6.1m × 3.8m;3h 28.3m;-31º4';Fornax
NGC1326/ESO357-26;NGC1326;ESO357-26;10.5;Galaxia SBO-a Ring;4.3m × 2.9m;3h 23.9m;-36º28';Fornax
NGC1425/ESO419-4;NGC1425;ESO419-4;10.6;Galaxia Sb;5.8m × 2.5m;3h 42.2m;-29º54';Fornax
NGC1201/ESO480-28;NGC1201;ESO480-28;10.7;Galaxia Sa;3.3m × 1.9m;3h 4.1m;-26º4';Fornax
NGC1302/ESO481-20;NGC1302;ESO481-20;10.7;Galaxia SBO-a Ring;4.1m × 3.7m;3h 19.9m;-26º4';Fornax
NGC1387/ESO358-36;NGC1387;ESO358-36;10.7;Galaxia SO;3.2m × 3.1m;3h 37.0m;-35º30';Fornax
NGC1371/NGC1367;NGC1371;NGC1367;10.7;Galaxia SBa;5.9m × 3.8m;3h 35.0m;-24º56';Fornax
NGC1255/ESO481-13;NGC1255;ESO481-13;10.9;Galaxia SBbc;4.2m × 2.7m;3h 13.5m;-25º44';Fornax
NGC986/ESO299-7;NGC986;ESO299-7;10.9;Galaxia SBab;4m × 3.2m;2h 33.6m;-39º3';Fornax
NGC1385/ESO482-16;NGC1385;ESO482-16;10.9;Galaxia SBc;3.6m × 2.2m;3h 37.5m;-24º30';Fornax
IC5152/ESO237-27;IC5152;ESO237-27;10.6;Galaxia Ir;5.5m × 4m;22h 2.7m;-51º18';Indus
NGC7049/ESO236-1;NGC7049;ESO236-1;10.7;Galaxia SO;4.5m × 3m;21h 19.0m;-48º34';Indus
NGC7090/ESO188-12;NGC7090;ESO188-12;10.7;Galaxia SBc;7.3m × 1.2m;21h 36.5m;-54º33';Indus
NGC7205/ESO146-9;NGC7205;ESO146-9;10.9;Galaxia Sbc;4m × 2m;22h 8.6m;-57º27';Indus
NGC7041/ESO235-82;NGC7041;ESO235-82;11.2;Galaxia E-SO;3.6m × 1.5m;21h 16.5m;-48º22';Indus
NGC7083/ESO107-36;NGC7083;ESO107-36;11.2;Galaxia Sbc;3.6m × 2.1m;21h 35.7m;-63º54';Indus
NGC7192/ESO108-12;NGC7192;ESO108-12;11.2;Galaxia Elliptical;1.9m × 1.8m;22h 6.8m;-64º19';Indus
NGC7029/ESO235-72;NGC7029;ESO235-72;11.5;Galaxia Elliptical;2.5m × 1.4m;21h 11.9m;-49º17';Indus
NGC7196/ESO237-36;NGC7196;ESO237-36;11.5;Galaxia Elliptical;2.5m × 1.9m;22h 5.9m;-50º7';Indus
NGC7141/NGC7140;NGC7141;NGC7140;11.5;Galaxia SBbc;4.1m × 3m;21h 52.3m;-55º34';Indus
NGC6942/ESO186-73;NGC6942;ESO186-73;11.8;Galaxia SBO-a;2.1m × 1.6m;20h 40.6m;-54º18';Indus
NGC7168/ESO237-26;NGC7168;ESO237-26;11.9;Galaxia Elliptical;1.9m × 1.4m;22h 2.1m;-51º45';Indus
NGC7096/IC5121;NGC7096;IC5121;11.9;Galaxia Sa;1.8m × 1.6m;21h 41.3m;-63º55';Indus
IC5063/ESO187-23;IC5063;ESO187-23;11.9;Galaxia SA0;2.4m × 1.5m;20h 52.0m;-57º4';Indus
NGC7038/ESO286-79;NGC7038;ESO286-79;11.9;Galaxia SBc;3.1m × 1.4m;21h 15.1m;-47º13';Indus
NGC6935/ESO234-59;NGC6935;ESO234-59;12.0;Galaxia SBa;2.1m × 1.8m;20h 38.3m;-52º7';Indus
NGC7007/ESO187-48;NGC7007;ESO187-48;12.0;Galaxia E-SO;2m × 1.2m;21h 5.5m;-52º33';Indus
NGC7126/ESO145-18;NGC7126;ESO145-18;12.2;Galaxia Sc;2.8m × 1.3m;21h 49.3m;-60º37';Indus
NGC7155/IC5143;NGC7155;IC5143;12.2;Galaxia SBO;2.3m × 2m;21h 56.2m;-49º31';Indus
NGC7124/ESO237-2;NGC7124;ESO237-2;12.3;Galaxia SBbc;2.8m × 1.1m;21h 48.1m;-50º34';Indus
Cr464;Cr464;;4.2;Cúmulo Abierto IV 3 p;120m;5h 12.6m;73º58';Camelopardalis
Kemble1;Kemble1;;5.0;Asterismo ;180m;3h 57.5m;63º4';Camelopardalis
NGC1502/OCL383;NGC1502;OCL383;6.9;Cúmulo Abierto II 3 p;8m;4h 7.8m;62º20';Camelopardalis
Tombaugh5;Tombaugh5;;8.4;Cúmulo Abierto III 2 m;17m;3h 47.7m;59º5';Camelopardalis
NGC2403/UGC3918;NGC2403;UGC3918;8.5;Galaxia SBc;23.4m × 11.8m;7h 36.8m;65º36';Camelopardalis
NGC2655/UGC4637;NGC2655;UGC4637;10.1;Galaxia SBO-a;4.9m × 4.1m;8h 55.6m;78º13';Camelopardalis
NGC2336/UGC3809;NGC2336;UGC3809;10.4;Galaxia SBbc Ring;6.8m × 3.7m;7h 27.1m;80º11';Camelopardalis
IC356/UGC2953;IC356;UGC2953;10.5;Galaxia Sbp;4.5m × 3.5m;4h 7.8m;69º49';Camelopardalis
NGC2146/3C120;NGC2146;3C120;10.6;Galaxia SBab/P;5.7m × 3.3m;6h 18.6m;78º21';Camelopardalis
NGC1961/IC2133;NGC1961;IC2133;11.0;Galaxia SBbc;4.5m × 3.1m;5h 42.1m;69º23';Camelopardalis
NGC1569/UGC3056;NGC1569;UGC3056;11.0;Galaxia Irp;3.7m × 1.8m;4h 30.8m;64º51';Camelopardalis
NGC2366/UGC3851;NGC2366;UGC3851;11.1;Galaxia Ir;7.8m × 2.6m;7h 28.9m;69º13';Camelopardalis
NGC2715/UGC4759;NGC2715;UGC4759;11.2;Galaxia SBc;4.8m × 1.6m;9h 8.1m;78º5';Camelopardalis
NGC1530/IC381;NGC1530;IC381;11.4;Galaxia SBb;4.4m × 2.5m;4h 23.4m;75º18';Camelopardalis
NGC1560/IC2062;NGC1560;IC2062;11.4;Galaxia Scd;9.8m × 1.5m;4h 32.8m;71º53';Camelopardalis
NGC2268/UGC3653;NGC2268;UGC3653;11.5;Galaxia SBbc;3.3m × 2m;7h 14.3m;84º23';Camelopardalis
IC3568/PK123+34.1;IC3568;PK123+34.1;11.6;Nebulosa Planetaria 2(2a);18s;12h 33.1m;82º34';Camelopardalis
NGC2748/UGC4825;NGC2748;UGC4825;11.7;Galaxia Sbc;3.1m × 1.1m;9h 13.7m;76º29';Camelopardalis
IC361/OCL393;IC361;OCL393;11.7;Cúmulo Abierto II 1 r;6m;4h 18.8m;58º15';Camelopardalis
NGC1573/UGC3077?;NGC1573;UGC3077?;11.7;Galaxia E3;1.9m × 1.3m;4h 35.1m;73º16';Camelopardalis
NGC7243/OCL221;NGC7243;OCL221;6.4;Cúmulo Abierto IV 2 p;21m;22h 15.1m;49º54';Lacerta
NGC7209/OCL215;NGC7209;OCL215;7.7;Cúmulo Abierto III 1 p;25m;22h 5.1m;46º29';Lacerta
IC1434/Cr445;IC1434;Cr445;9.0;Cúmulo Abierto II 1 p?;8m;22h 10.5m;52º50';Lacerta
IC1442/OCL224;IC1442;OCL224;9.1;Cúmulo Abierto II 2 m;5m;22h 16.5m;54º3';Lacerta
NGC7245/OCL225;NGC7245;OCL225;9.2;Cúmulo Abierto II 1 p;5m;22h 15.3m;54º20';Lacerta
NGC7296/OCL228;NGC7296;OCL228;9.7;Cúmulo Abierto III 2 p;4m;22h 28.2m;52º17';Lacerta
PK100-8.1/Merrill2-2;PK100-8.1;Merrill2-2;11.9;Nebulosa Planetaria 1;5.0s;22h 31.7m;47º48';Lacerta
NGC7223/UGC11931;NGC7223;UGC11931;12.2;Galaxia SBc;1.7m × 1.2m;22h 10.2m;41º1';Lacerta
NGC7265/UGC12004;NGC7265;UGC12004;12.2;Galaxia E-SO;2.4m × 1.9m;22h 22.5m;36º13';Lacerta
NGC7330/UGC12111;NGC7330;UGC12111;12.2;Galaxia Elliptical;1.8m × 1.7m;22h 36.9m;38º33';Lacerta
NGC7426/UGC12256;NGC7426;UGC12256;12.3;Galaxia Elliptical;1.7m × 1.4m;22h 56.1m;36º22';Lacerta
UGC11909/PGC68029;UGC11909;PGC68029;12.3;Galaxia S pec;3m × 0.7m;22h 6.3m;47º15';Lacerta
NGC7248/UGC11972;NGC7248;UGC11972;12.4;Galaxia SO;1.8m × 0.9m;22h 16.9m;40º30';Lacerta
IC5217/PK100-5.1;IC5217;PK100-5.1;12.6;Nebulosa Planetaria 2;7.5s × 6s;22h 23.9m;50º58';Lacerta
NGC7250/UGC11980;NGC7250;UGC11980;12.6;Galaxia Sd;1.7m × 0.8m;22h 18.3m;40º34';Lacerta
NGC7274/UGC12026;NGC7274;UGC12026;12.8;Galaxia Elliptical;1.5m × 1.5m;22h 24.2m;36º8';Lacerta
NGC7197/UGC11887;NGC7197;UGC11887;12.8;Galaxia Sa;1.6m × 0.8m;22h 3.0m;41º4';Lacerta
NGC7231/UGC11951;NGC7231;UGC11951;13.0;Galaxia SBa;1.9m × 0.7m;22h 12.5m;45º20';Lacerta
NGC7379/UGC12187;NGC7379;UGC12187;13.4;Galaxia SBa;1.1m × 0.8m;22h 47.5m;40º14';Lacerta
NGC7228/UGC11945;NGC7228;UGC11945;13.5;Galaxia SBa;1.3m × 1.3m;22h 11.8m;38º42';Lacerta
NGC4530;NGC4530;;4.3;1 estrella ;NA;12h 33.8m;41º21';Canes Venatici
NGC5272/M3;NGC5272;M3;6.3;Cúmulo Globular VI;18.6m;13h 42.2m;28º23';Canes Venatici
NGC4736/M94;NGC4736;M94;8.2;Galaxia Sb Ring;12.3m × 10.8m;12h 50.9m;41º7';Canes Venatici
NGC5194/M51;NGC5194;M51;8.4;Galaxia Sbc;10.8m × 6.6m;13h 29.9m;47º12';Canes Venatici
NGC4258/M106;NGC4258;M106;8.4;Galaxia SBbc;17.4m × 6.6m;12h 19.0m;47º18';Canes Venatici
NGC5055/M63;NGC5055;M63;8.6;Galaxia Sbc;12.6m × 7.5m;13h 15.8m;42º2';Canes Venatici
NGC4631/UGC7865;NGC4631;UGC7865;9.2;Galaxia SBcd;15.2m × 2.8m;12h 42.1m;32º32';Canes Venatici
NGC4449/UGC7592;NGC4449;UGC7592;9.6;Galaxia Ir;6.2m × 4.9m;12h 28.2m;44º6';Canes Venatici
NGC5195/UGC8494;NGC5195;UGC8494;9.6;Galaxia SBO-a;5.9m × 4.6m;13h 30.0m;47º16';Canes Venatici
NGC4214/NGC4228;NGC4214;NGC4228;9.8;Galaxia Ir;8.4m × 7.2m;12h 15.6m;36º20';Canes Venatici
NGC4490/UGC7651;NGC4490;UGC7651;9.8;Galaxia SBcd;6.4m × 3.2m;12h 30.6m;41º39';Canes Venatici
NGC5005/UGC8256;NGC5005;UGC8256;9.8;Galaxia SBbc;5.8m × 2.9m;13h 10.9m;37º3';Canes Venatici
NGC5033/UGC8307;NGC5033;UGC8307;10.2;Galaxia Sc;9.8m × 3.6m;13h 13.5m;36º36';Canes Venatici
NGC4228/NGC4214;NGC4228;NGC4214;10.2;Galaxia Ir;8.4m × 7.2m;12h 15.6m;36º20';Canes Venatici
NGC4395/UGC7524;NGC4395;UGC7524;10.2;Galaxia SB Ring;12.3m × 10m;12h 25.8m;33º33';Canes Venatici
